nodeId,embedding
1112,"[0.10595130920410156, -0.02361449971795082]"
1113,"[0.10608568042516708, 0.2220689058303833]"
1114,"[0.10604090243577957, -0.19315889477729797]"
1115,"[0.10581693798303604, 0.23070210218429565]"
1116,"[0.10577214509248734, -0.18452569842338562]"
1117,"[0.10590652376413345, 0.061157699674367905]"
1118,"[0.10586173832416534, 0.14592990279197693]"
1119,"[0.10563777387142181, 0.06979088485240936]"
1120,"[0.1055929884314537, 0.1545630842447281]"
1121,"[0.10572736710309982, -0.0997534990310669]"
1122,"[0.10568257421255112, -0.014981311745941639]"
1123,"[0.06962607800960541, 0.22663819789886475]"
1124,"[0.0695813000202179, -0.18858960270881653]"
1125,"[0.06971567124128342, 0.057093795388936996]"
1126,"[0.06967087090015411, 0.14186599850654602]"
1127,"[0.06944691389799118, 0.06572698801755905]"
1128,"[0.06940213590860367, 0.15049917995929718]"
1129,"[0.06953650712966919, -0.1038174033164978]"
1130,"[0.06949170678853989, -0.019045213237404823]"
1131,"[0.06926776468753815, -0.09518421441316605]"
1132,"[0.06922297179698944, -0.010412026196718216]"
1133,"[0.06935733556747437, 0.2352713793516159]"
1134,"[0.06931254267692566, -0.17995642125606537]"
1135,"[0.06908860057592392, 0.24390457570552826]"
1136,"[0.06904380768537521, -0.17132322490215302]"
1137,"[-1.0258655548095703, -0.043597262352705]"
1138,"[0.06913338601589203, 0.15913237631320953]"
1139,"[0.07034273445606232, -0.12971697747707367]"
1140,"[0.07029794156551361, -0.04494478181004524]"
1141,"[0.07043232023715973, 0.20073862373828888]"
1142,"[0.07038752734661102, -0.2144891768693924]"
1143,"[0.07016357034444809, 0.20937182009220123]"
1144,"[0.07011877745389938, -0.20585598051548004]"
1145,"[-0.6520284414291382, -0.2601262629032135]"
1146,"[0.0702083632349968, 0.12459962069988251]"
1147,"[0.06998440623283386, 0.04846061021089554]"
1148,"[0.06993962079286575, 0.13323280215263367]"
1149,"[0.07007399201393127, -0.12108378857374191]"
1150,"[0.07002920657396317, -0.036311596632003784]"
1151,"[0.06980524212121964, -0.11245059967041016]"
1152,"[0.06976045668125153, -0.02767840027809143]"
1153,"[0.06989482790231705, 0.2180050015449524]"
1154,"[0.06985003501176834, -0.19722279906272888]"
1155,"[0.06819278001785278, -0.06065145879983902]"
1156,"[0.06814798712730408, 0.02412073127925396]"
1157,"[0.0682823583483696, -0.23019586503505707]"
1158,"[0.06823758035898209, -0.14542366564273834]"
1159,"[0.06801361590623856, -0.22156266868114471]"
1160,"[0.06796882301568985, -0.136790469288826]"
1161,"[0.06810320168733597, 0.10889293253421783]"
1162,"[0.06805841624736786, 0.19366513192653656]"
1163,"[0.06783445179462433, 0.117526113986969]"
1164,"[0.06778966635465622, 0.20229831337928772]"
1165,"[0.06792404502630234, -0.05201827362179756]"
1166,"[0.06787925213575363, 0.03275391831994057]"
1167,"[0.0676552876830101, -0.043385084718465805]"
1168,"[0.06761050969362259, 0.041387107223272324]"
1169,"[0.06774488091468811, -0.21292948722839355]"
1170,"[0.0677000880241394, -0.12815728783607483]"
1171,"[0.06890943646430969, 0.08299335837364197]"
1172,"[0.06886464357376099, 0.1677655577659607]"
1173,"[0.06899900734424591, -0.08655102550983429]"
1174,"[0.0689542219042778, -0.0017788386903703213]"
1175,"[0.06873027235269547, -0.07791784405708313]"
1176,"[0.06868547946214676, 0.006854348815977573]"
1177,"[0.06881985068321228, -0.24746224284172058]"
1178,"[0.06877506524324417, -0.16269004344940186]"
1179,"[0.06855110824108124, -0.23882904648780823]"
1180,"[0.06850631535053253, -0.1540568470954895]"
1181,"[0.06864068657159805, 0.09162655472755432]"
1182,"[0.06859590113162994, 0.17639875411987305]"
1183,"[0.06837195158004761, 0.10025974363088608]"
1184,"[-1.0604921579360962, 0.5324391722679138]"
1185,"[0.06846152245998383, -0.06928465515375137]"
1186,"[0.06841673702001572, 0.015487543307244778]"
1187,"[0.06675948202610016, 0.15205886960029602]"
1188,"[0.06671469658613205, 0.23683106899261475]"
1189,"[0.06684906035661697, -0.017485514283180237]"
1190,"[0.06680426746606827, 0.06728667765855789]"
1191,"[0.06658032536506653, -0.00885232724249363]"
1192,"[0.06653553247451782, 0.07591986656188965]"
1193,"[0.06666989624500275, -0.17839673161506653]"
1194,"[0.06662510335445404, -0.0936245247721672]"
1195,"[0.0664011612534523, -0.16976353526115417]"
1196,"[0.066356360912323, -0.08499133586883545]"
1197,"[0.06649073213338852, 0.16069206595420837]"
1198,"[0.06644594669342041, 0.2454642653465271]"
1199,"[0.06622199714183807, 0.16932524740695953]"
1200,"[0.06617719680070877, -0.24590255320072174]"
1201,"[0.06631156802177429, -0.00021913961973041296]"
1202,"[0.06626679003238678, 0.08455304801464081]"
1203,"[-0.554783821105957, -0.01749506965279579]"
1204,"[0.06743134558200836, -0.11952409148216248]"
1205,"[0.06756571680307388, 0.12615931034088135]"
1206,"[0.06752091646194458, 0.21093150973320007]"
1207,"[-1.6007393598556519, 0.5431240200996399]"
1208,"[0.06725218147039413, 0.21956469118595123]"
1209,"[0.06738655269145966, -0.03475189581513405]"
1210,"[0.06734175980091095, 0.05002029240131378]"
1211,"[0.06711780279874802, -0.02611870877444744]"
1212,"[0.06707301735877991, 0.058653488755226135]"
1213,"[0.06720738857984543, -0.19566310942173004]"
1214,"[0.06716259568929672, -0.11089091002941132]"
1215,"[0.06693864613771439, -0.1870299130678177]"
1216,"[0.06689385324716568, -0.10225772112607956]"
1217,"[0.0670282244682312, 0.14342568814754486]"
1218,"[0.0669834315776825, 0.2281978875398636]"
1219,"[0.06532617658376694, -0.13523077964782715]"
1220,"[0.06528138369321823, -0.05045858770608902]"
1221,"[0.06541576236486435, 0.1952248215675354]"
1222,"[0.06537097692489624, -0.22000297904014587]"
1223,"[0.06514701247215271, 0.20385800302028656]"
1224,"[0.0651022270321846, -0.21136979758739471]"
1225,"[0.06523660570383072, 0.034313611686229706]"
1226,"[0.06519180536270142, 0.11908581107854843]"
1227,"[0.06496784836053848, 0.042946796864271164]"
1228,"[0.06492307037115097, 0.1277189999818802]"
1229,"[0.06505744159221649, -0.126597598195076]"
1230,"[0.06501264125108719, -0.041825391352176666]"
1231,"[0.06478869169950485, -0.11796440184116364]"
1232,"[0.06474390625953674, -0.03319220617413521]"
1233,"[0.06487827748060226, 0.2124911993741989]"
1234,"[0.06483347713947296, -0.20273660123348236]"
1235,"[-0.5035141110420227, -0.2479293793439865]"
1236,"[0.06599803268909454, 0.09318623691797256]"
1237,"[0.06613241136074066, -0.16113035380840302]"
1238,"[0.06608762592077255, -0.07635814696550369]"
1239,"[0.06586366146802902, -0.15249715745449066]"
1240,"[0.06581887602806091, -0.06772496551275253]"
1241,"[0.06595324724912643, 0.1779584437608719]"
1242,"[0.06590846180915833, -0.2372693568468094]"
1243,"[0.06568450480699539, 0.18659162521362305]"
1244,"[0.06563971191644669, -0.22863617539405823]"
1245,"[0.0657740905880928, 0.017047235742211342]"
1246,"[0.0657292976975441, 0.10181943327188492]"
1247,"[0.06550534069538116, 0.02568042278289795]"
1248,"[0.06546054780483246, 0.11045262217521667]"
1249,"[0.06559492647647858, -0.1438639760017395]"
1250,"[0.06555013358592987, -0.059091776609420776]"
1251,"[0.0753592923283577, -0.124203160405159]"
1252,"[0.0753144919872284, -0.039430972188711166]"
1253,"[0.07544886320829391, 0.20625244081020355]"
1254,"[0.0754040852189064, -0.20897535979747772]"
1255,"[0.07518012076616287, 0.2148856222629547]"
1256,"[0.07513533532619476, -0.20034217834472656]"
1257,"[0.07526971399784088, 0.04534122720360756]"
1258,"[0.07522492110729218, 0.130113422870636]"
1259,"[0.07500095665454865, 0.05397441238164902]"
1260,"[0.07495617121458054, 0.13874661922454834]"
1261,"[0.07509054988622665, -0.11556997150182724]"
1262,"[0.07504575699567795, -0.03079778514802456]"
1263,"[0.07482179999351501, -0.10693679749965668]"
1264,"[0.07477700710296631, -0.022164596244692802]"
1265,"[0.07491138577461243, 0.22351881861686707]"
1266,"[0.07486659288406372, -0.1917089819908142]"
1267,"[0.07607594132423401, 0.019441664218902588]"
1268,"[0.0760311558842659, 0.10421386361122131]"
1269,"[0.07616551965475082, -0.15010273456573486]"
1270,"[0.07612072676420212, -0.06533054262399673]"
1271,"[0.07589678466320038, -0.1414695382118225]"
1272,"[0.07585198432207108, -0.05669734627008438]"
1273,"[0.0759863555431366, 0.18898606300354004]"
1274,"[0.07594156265258789, -0.22624173760414124]"
1275,"[0.07571762055158615, 0.1976192444562912]"
1276,"[0.07567282021045685, -0.21760855615139008]"
1277,"[0.07580719143152237, 0.028074851259589195]"
1278,"[0.07576240599155426, 0.11284705251455307]"
1279,"[0.07553845643997192, 0.0367080383002758]"
1280,"[0.07549365609884262, 0.12148023396730423]"
1281,"[0.07562802731990814, -0.13283635675907135]"
1282,"[0.07558324933052063, -0.048064157366752625]"
1283,"[0.07392599433660507, 0.08850716799497604]"
1284,"[0.07388120144605637, 0.17327937483787537]"
1285,"[0.07401556521654129, -0.08103722333908081]"
1286,"[0.07397077232599258, 0.0037349730264395475]"
1287,"[0.07374683022499084, -0.07240403443574905]"
1288,"[0.07370203733444214, 0.012368160299956799]"
1289,"[0.07383640110492706, -0.2419484257698059]"
1290,"[0.07379161566495895, -0.15717622637748718]"
1291,"[0.07356766611337662, -0.23331524431705475]"
1292,"[0.07352287322282791, -0.14854304492473602]"
1293,"[-2.4044017791748047, -0.02036886289715767]"
1294,"[0.07361245155334473, 0.18191255629062653]"
1295,"[0.07338850200176239, 0.10577354580163956]"
1296,"[0.07334370911121368, 0.19054575264453888]"
1297,"[0.0734780803322792, -0.0637708529829979]"
1298,"[0.0734332948923111, 0.02100134827196598]"
1299,"[0.07464263588190079, 0.23215200006961823]"
1300,"[0.07459785044193268, -0.18307580053806305]"
1301,"[0.0747322216629982, 0.06260760873556137]"
1302,"[0.0746874287724495, 0.1473798006772995]"
1303,"[0.07446347177028656, 0.07124079763889313]"
1304,"[0.07441868633031845, 0.15601299703121185]"
1305,"[0.07455305755138397, -0.09830360859632492]"
1306,"[0.07450826466083527, -0.013531401753425598]"
1307,"[0.07428430765867233, -0.08967041224241257]"
1308,"[0.07423952966928482, -0.0048982142470777035]"
1309,"[0.07437390089035034, 0.24078519642353058]"
1310,"[0.07432910054922104, -0.1744426041841507]"
1311,"[0.0741051435470581, 0.24941837787628174]"
1312,"[0.0740603655576706, -0.16580942273139954]"
1313,"[0.07419473677873611, 0.07987398654222488]"
1314,"[0.07414993643760681, 0.164646178483963]"
1315,"[0.07249268144369125, -0.19878248870372772]"
1316,"[0.07244788855314255, -0.1140102818608284]"
1317,"[0.07258227467536926, 0.13167311251163483]"
1318,"[0.07253748178482056, 0.21644531190395355]"
1319,"[0.07231351733207703, 0.14030630886554718]"
1320,"[0.07226873934268951, 0.2250785082578659]"
1321,"[0.07240311056375504, -0.02923809178173542]"
1322,"[0.07235831767320633, 0.055534105747938156]"
1323,"[0.0721343606710434, -0.020604904741048813]"
1324,"[0.07208957523107529, 0.06416729092597961]"
1325,"[0.07222394645214081, -0.19014929234981537]"
1326,"[0.0721791461110115, -0.10537709295749664]"
1327,"[0.07195519655942917, -0.1815161108970642]"
1328,"[0.07191041111946106, -0.09674391150474548]"
1329,"[0.07204478234052658, 0.14893949031829834]"
1330,"[0.07199998199939728, 0.23371168971061707]"
1331,"[0.07320933789014816, -0.05513766407966614]"
1332,"[0.07316454499959946, 0.029634535312652588]"
1333,"[0.07329891622066498, -0.2246820479631424]"
1334,"[0.07325413078069687, -0.13990984857082367]"
1335,"[0.07303018122911453, -0.21604886651039124]"
1336,"[0.07298538088798523, -0.1312766671180725]"
1337,"[0.07311975210905075, 0.11440674215555191]"
1338,"[0.07307496666908264, 0.19917893409729004]"
1339,"[0.07285100966691971, 0.12303993105888367]"
1340,"[0.072806216776371, 0.2078121304512024]"
1341,"[0.07294058799743652, -0.04650447517633438]"
1342,"[0.07289580255746841, 0.03826773166656494]"
1343,"[0.07267184555530548, -0.03787127882242203]"
1344,"[0.07262705266475677, 0.0469009168446064]"
1345,"[0.0727614313364029, -0.20741567015647888]"
1346,"[0.07271664589643478, -0.12264347821474075]"
1347,"[0.07105939090251923, 0.013927851803600788]"
1348,"[0.07101459056138992, 0.09870004653930664]"
1349,"[-2.406287670135498, -0.1726083904504776]"
1350,"[0.07110417634248734, -0.07084433734416962]"
1351,"[0.070880226790905, -0.14698335528373718]"
1352,"[0.0708354264497757, -0.06221115216612816]"
1353,"[0.07096979767084122, 0.18347224593162537]"
1354,"[0.0709250196814537, -0.2317555546760559]"
1355,"[0.07070106267929077, 0.19210544228553772]"
1356,"[0.07065626233816147, -0.22312235832214355]"
1357,"[0.07079064100980759, 0.02256103977560997]"
1358,"[0.07074585556983948, 0.1073332354426384]"
1359,"[0.07052189111709595, 0.031194226816296577]"
1360,"[0.07047710567712784, 0.11596642434597015]"
1361,"[0.07061147689819336, -0.13835015892982483]"
1362,"[0.07056669145822525, -0.0535779632627964]"
1363,"[0.07177603244781494, 0.1575726866722107]"
1364,"[0.07173124700784683, 0.24234488606452942]"
1365,"[0.07186561822891235, -0.011971717700362206]"
1366,"[0.07182082533836365, 0.07280047982931137]"
1367,"[0.07159687578678131, -0.003338530194014311]"
1368,"[0.0715520828962326, 0.08143367618322372]"
1369,"[0.07168645411729813, -0.17288291454315186]"
1370,"[0.07164166122674942, -0.08811072260141373]"
1371,"[0.07141771167516708, -0.1642497330904007]"
1372,"[0.07137292623519897, -0.07947753369808197]"
1373,"[0.0715072900056839, 0.16620586812496185]"
1374,"[0.07146249711513519, -0.24902193248271942]"
1375,"[0.07123855501413345, 0.1748390644788742]"
1376,"[0.07119376212358475, -0.24038873612880707]"
1377,"[0.07132812589406967, 0.005294664762914181]"
1378,"[0.07128333300352097, 0.09006686508655548]"
1379,"[0.08109249919652939, 0.024955468252301216]"
1380,"[0.08104770630598068, 0.10972766578197479]"
1381,"[0.0811820775270462, -0.14458893239498138]"
1382,"[0.0811372846364975, -0.05981672927737236]"
1383,"[0.08091333508491516, -0.13595573604106903]"
1384,"[0.08086854219436646, -0.0511835440993309]"
1385,"[-0.47937482595443726, 0.18431887030601501]"
1386,"[0.08095812052488327, -0.22072793543338776]"
1387,"[0.08073417097330093, 0.20313306152820587]"
1388,"[0.08068938553333282, -0.2120947390794754]"
1389,"[0.08082374930381775, 0.033588655292987823]"
1390,"[0.08077895641326904, 0.11836086213588715]"
1391,"[0.0805550068616867, 0.04222185164690018]"
1392,"[0.080510213971138, 0.1269940435886383]"
1393,"[0.08064458519220352, -0.12732255458831787]"
1394,"[0.08059979230165482, -0.042550355195999146]"
1395,"[0.0818091407418251, 0.16860030591487885]"
1396,"[0.0817643478512764, -0.24662749469280243]"
1397,"[0.08189873397350311, -0.0009440943831577897]"
1398,"[0.0818539410829544, 0.08382810652256012]"
1399,"[0.08162997663021088, 0.007689093239605427]"
1400,"[0.08158519864082336, 0.09246128797531128]"
1401,"[-0.646899402141571, -0.37912219762802124]"
1402,"[0.08167476952075958, -0.07708310335874557]"
1403,"[0.08145081251859665, -0.15322211384773254]"
1404,"[0.08140603452920914, -0.06844991445541382]"
1405,"[0.08154040575027466, 0.17723348736763]"
1406,"[0.08149560540914536, -0.23799431324005127]"
1407,"[0.08127165585756302, 0.18586668372154236]"
1408,"[0.08122687041759491, -0.22936111688613892]"
1409,"[0.08136124163866043, 0.01632228121161461]"
1410,"[0.08131644129753113, 0.10109447687864304]"
1411,"[0.07965918630361557, 0.2376658171415329]"
1412,"[0.07961440086364746, -0.17756199836730957]"
1413,"[0.07974877953529358, 0.06812141090631485]"
1414,"[0.07970398664474487, 0.15289361774921417]"
1415,"[0.07948002964258194, 0.0767545998096466]"
1416,"[0.07943523675203323, 0.16152679920196533]"
1417,"[0.07956961542367935, -0.09278979897499084]"
1418,"[0.07952482253313065, -0.00801759772002697]"
1419,"[0.07930086553096771, -0.08415661007165909]"
1420,"[0.0792560800909996, 0.0006155897863209248]"
1421,"[0.07939045131206512, 0.24629899859428406]"
1422,"[0.07934565842151642, -0.16892880201339722]"
1423,"[0.07912170141935349, -0.2450678050518036]"
1424,"[0.07907691597938538, -0.16029562056064606]"
1425,"[0.0792112872004509, 0.08538779616355896]"
1426,"[0.07916649430990219, 0.17015999555587769]"
1427,"[0.08037585020065308, -0.11868936568498611]"
1428,"[0.08033104985952377, -0.03391715884208679]"
1429,"[0.0804654210805893, 0.21176624298095703]"
1430,"[0.08042063564062119, -0.20346155762672424]"
1431,"[0.08019668608903885, 0.22039943933486938]"
1432,"[0.08015188574790955, -0.1948283612728119]"
1433,"[0.08028625696897507, 0.050855036824941635]"
1434,"[0.08024147897958755, 0.13562723994255066]"
1435,"[0.08001752197742462, 0.05948822572827339]"
1436,"[0.07997272163629532, 0.14426042139530182]"
1437,"[0.08010709285736084, -0.11005616933107376]"
1438,"[0.08006231486797333, -0.025283971801400185]"
1439,"[-0.45290905237197876, 0.03736524656414986]"
1440,"[0.07979356497526169, -0.016650784760713577]"
1441,"[0.0799279436469078, 0.22903262078762054]"
1442,"[0.0798831507563591, -0.18619517982006073]"
1443,"[-2.0914199352264404, 0.22851887345314026]"
1444,"[0.07818109542131424, 0.03514834865927696]"
1445,"[0.07831546664237976, -0.21916824579238892]"
1446,"[0.07827068120241165, -0.1343960464000702]"
1447,"[0.07804673165082932, -0.21053504943847656]"
1448,"[0.07800193130970001, -0.12576286494731903]"
1449,"[0.07813630998134613, 0.11992054432630539]"
1450,"[0.07809152454137802, 0.2046927511692047]"
1451,"[0.07786756753921509, 0.12855373322963715]"
1452,"[0.07782277464866638, 0.21332593262195587]"
1453,"[0.0779571458697319, -0.04099066182971001]"
1454,"[0.0779123604297638, 0.04378153383731842]"
1455,"[0.07768841087818146, -0.03235747665166855]"
1456,"[0.07764361053705215, 0.052414730191230774]"
1457,"[0.07777798175811768, -0.2019018679857254]"
1458,"[0.07773319631814957, -0.11712967604398727]"
1459,"[0.07894253730773926, 0.09402098506689072]"
1460,"[0.07889775931835175, 0.17879317700862885]"
1461,"[0.07903213053941727, -0.07552342116832733]"
1462,"[0.07898733019828796, 0.009248784743249416]"
1463,"[0.07876338064670563, -0.06689022481441498]"
1464,"[0.07871859520673752, 0.0178819727152586]"
1465,"[0.07885296642780304, -0.23643462359905243]"
1466,"[0.07880816608667374, -0.1516624242067337]"
1467,"[0.078584223985672, -0.22780142724514008]"
1468,"[0.07853943109512329, -0.14302924275398254]"
1469,"[0.07867379486560822, 0.10265416651964188]"
1470,"[0.07862900197505951, 0.1874263733625412]"
1471,"[-0.49596694111824036, 0.24846500158309937]"
1472,"[0.07836026698350906, 0.19605955481529236]"
1473,"[0.07849463075399399, -0.05825703963637352]"
1474,"[0.07844983786344528, 0.026515159755945206]"
1475,"[0.07679259032011032, 0.16308648884296417]"
1476,"[0.07674780488014221, 0.2478586882352829]"
1477,"[0.07688217610120773, -0.00645790621638298]"
1478,"[0.07683737576007843, 0.07831428945064545]"
1479,"[0.0766134262084961, 0.0021752812899649143]"
1480,"[-0.5000562071800232, 0.21764661371707916]"
1481,"[0.0767030119895935, -0.16736911237239838]"
1482,"[0.0766582116484642, -0.08259691298007965]"
1483,"[0.07643426954746246, -0.15873591601848602]"
1484,"[0.07638947665691376, -0.07396373152732849]"
1485,"[0.07652384787797928, 0.17171968519687653]"
1486,"[0.07647905498743057, -0.24350811541080475]"
1487,"[0.07625510543584824, 0.18035286664962769]"
1488,"[0.07621031254529953, -0.2348749339580536]"
1489,"[0.07634468376636505, 0.010808468796312809]"
1490,"[0.07629989087581635, 0.09558067470788956]"
1491,"[0.07750923931598663, -0.19326867163181305]"
1492,"[0.07746444642543793, -0.10849648714065552]"
1493,"[0.07759882509708405, 0.1371869295835495]"
1494,"[0.07755403220653534, 0.22195912897586823]"
1495,"[0.0773300752043724, 0.14582011103630066]"
1496,"[0.0772852823138237, 0.23059231042861938]"
1497,"[0.07741966098546982, -0.023724280297756195]"
1498,"[0.07737487554550171, 0.06104791536927223]"
1499,"[0.07715091109275818, -0.015091093257069588]"
1500,"[0.07710611820220947, 0.06968110799789429]"
1501,"[0.07724050432443619, -0.1846354901790619]"
1502,"[0.07719571143388748, -0.09986329078674316]"
1503,"[0.07697174698114395, -0.17600229382514954]"
1504,"[0.07692696899175644, -0.09123010188341141]"
1505,"[0.07706134021282196, 0.154453307390213]"
1506,"[-4.203625202178955, 0.4154804050922394]"
1507,"[0.08682569861412048, 0.17411410808563232]"
1508,"[0.08678090572357178, -0.24111369252204895]"
1509,"[0.0869152843952179, 0.00456970976665616]"
1510,"[0.08687049150466919, 0.0893419161438942]"
1511,"[0.08664653450250626, 0.013202904723584652]"
1512,"[0.08660174161195755, 0.09797510504722595]"
1513,"[-2.1898200511932373, -0.7510495185852051]"
1514,"[0.08669133484363556, -0.0715693011879921]"
1515,"[0.08646737039089203, -0.14770831167697906]"
1516,"[0.08642258495092392, -0.06293610483407974]"
1517,"[0.08655695617198944, 0.18274730443954468]"
1518,"[0.08651217073202133, -0.2324805110692978]"
1519,"[0.0862882062792778, 0.19138048589229584]"
1520,"[0.08624342828989029, -0.22384731471538544]"
1521,"[0.08637779951095581, 0.021836092695593834]"
1522,"[0.08633299916982651, 0.10660828649997711]"
1523,"[0.08754235506057739, -0.1822410672903061]"
1524,"[0.08749755471944809, -0.09746886044740677]"
1525,"[0.08763192594051361, 0.14821454882621765]"
1526,"[0.0875871479511261, 0.23298673331737518]"
1527,"[0.08736319094896317, 0.1568477302789688]"
1528,"[0.08731839060783386, 0.24161992967128754]"
1529,"[0.08745276927947998, -0.012696664780378342]"
1530,"[0.08740798383951187, 0.07207553088665009]"
1531,"[0.08718402683734894, -0.004063477739691734]"
1532,"[0.08713923394680023, 0.08070871978998184]"
1533,"[0.08727360516786575, -0.17360787093639374]"
1534,"[0.08722881972789764, -0.08883567899465561]"
1535,"[0.08700485527515411, -0.16497468948364258]"
1536,"[0.086960069835186, -0.08020249009132385]"
1537,"[0.08709444105625153, 0.16548092663288116]"
1538,"[0.08704965561628342, -0.2497468888759613]"
1539,"[0.08539240062236786, -0.11317555606365204]"
1540,"[0.08534761518239975, -0.028403356671333313]"
1541,"[0.08548197895288467, 0.2172800600528717]"
1542,"[0.08543718606233597, -0.19794775545597076]"
1543,"[0.08521323651075363, 0.22591324150562286]"
1544,"[-3.246959686279297, 0.2096332311630249]"
1545,"[0.08530281484127045, 0.05636885017156601]"
1546,"[0.08525802940130234, 0.14114104211330414]"
1547,"[0.08503407984972, 0.06500203907489777]"
1548,"[0.0849892795085907, 0.1497742384672165]"
1549,"[0.08512365072965622, -0.10454236716032028]"
1550,"[0.08507886528968811, -0.01977016031742096]"
1551,"[0.08485491573810577, -0.09590917080640793]"
1552,"[0.08481011539697647, -0.011136973276734352]"
1553,"[0.08494448661804199, 0.23454643785953522]"
1554,"[0.08489970862865448, -0.18068137764930725]"
1555,"[0.08610904216766357, 0.03046927973628044]"
1556,"[0.08606426417827606, 0.11524147540330887]"
1557,"[0.08619863539934158, -0.1390751153230667]"
1558,"[0.08615383505821228, -0.054302919656038284]"
1559,"[0.08592988550662994, -0.13044193387031555]"
1560,"[0.08588510006666183, -0.04566973075270653]"
1561,"[0.08601947128772736, 0.2000136822462082]"
1562,"[0.08597467094659805, -0.21521413326263428]"
1563,"[0.08575072884559631, 0.20864686369895935]"
1564,"[0.08570593595504761, -0.20658093690872192]"
1565,"[0.08584029972553253, 0.0391024686396122]"
1566,"[0.08579551428556442, 0.12387466430664062]"
1567,"[0.08557156473398209, 0.047735653817653656]"
1568,"[0.08552677184343338, 0.13250786066055298]"
1569,"[0.0856611356139183, -0.1218087375164032]"
1570,"[0.0856163501739502, -0.03703654184937477]"
1571,"[0.08395909518003464, 0.09953479468822479]"
1572,"[0.08391430974006653, 0.18430699408054352]"
1573,"[0.08404868096113205, -0.07000961154699326]"
1574,"[0.08400388062000275, 0.014762588776648045]"
1575,"[0.08377993106842041, -0.0613764226436615]"
1576,"[0.0837351456284523, 0.023395784199237823]"
1577,"[0.08386951684951782, -0.23092082142829895]"
1578,"[0.08382472395896912, -0.14614862203598022]"
1579,"[0.08360076695680618, -0.2222876250743866]"
1580,"[0.08355598151683807, -0.13751542568206787]"
1581,"[0.08369036018848419, 0.10816798359155655]"
1582,"[0.08364555984735489, 0.19294017553329468]"
1583,"[0.08342161029577255, 0.1168011724948883]"
1584,"[0.08337682485580444, 0.20157337188720703]"
1585,"[0.08351118862628937, -0.052743226289749146]"
1586,"[0.08346639573574066, 0.03202897310256958]"
1587,"[0.08467574417591095, 0.24317961931228638]"
1588,"[0.08463095128536224, -0.1720481812953949]"
1589,"[0.08476532250642776, 0.07363522797822952]"
1590,"[0.08472054451704025, 0.15840741991996765]"
1591,"[0.08449658006429672, 0.08226840943098068]"
1592,"[0.08445178717374802, 0.16704061627388]"
1593,"[0.08458617329597473, -0.08727598190307617]"
1594,"[0.08454138040542603, -0.002503786003217101]"
1595,"[0.0843174159526825, -0.07864279299974442]"
1596,"[0.08427263051271439, 0.00612940127030015]"
1597,"[0.0844070091843605, -0.24818719923496246]"
1598,"[0.0843622162938118, -0.16341499984264374]"
1599,"[0.08413825929164886, -0.2395540028810501]"
1600,"[0.08409347385168076, -0.15478180348873138]"
1601,"[0.08422784507274628, 0.09090159833431244]"
1602,"[0.08418305218219757, 0.17567379772663116]"
1603,"[0.08252579718828201, -0.18775486946105957]"
1604,"[0.0824810042977333, -0.10298267751932144]"
1605,"[0.08261537551879883, 0.14270073175430298]"
1606,"[-1.013546109199524, 0.6300970315933228]"
1607,"[0.08234664052724838, 0.15133392810821533]"
1608,"[0.08230184018611908, 0.23610612750053406]"
1609,"[0.0824362114071846, -0.018210476264357567]"
1610,"[0.08239142596721649, 0.0665617287158966]"
1611,"[0.08216746896505356, -0.009577281773090363]"
1612,"[0.08212267607450485, 0.07519491761922836]"
1613,"[0.08225705474615097, -0.1791216880083084]"
1614,"[0.08221226185560226, -0.09434948861598969]"
1615,"[0.08198830485343933, -0.17048849165439606]"
1616,"[0.08194351196289062, -0.08571629226207733]"
1617,"[0.08207789063453674, 0.1599671095609665]"
1618,"[0.08203310519456863, 0.24473930895328522]"
1619,"[0.08324245363473892, -0.04411003738641739]"
1620,"[0.08319766074419022, 0.04066215828061104]"
1621,"[0.08333202451467514, -0.21365444362163544]"
1622,"[-0.42516592144966125, -0.11368251591920853]"
1623,"[0.0830632895231247, -0.20502124726772308]"
1624,"[0.08301849663257599, -0.12024904787540436]"
1625,"[0.08315286040306091, 0.12543435394763947]"
1626,"[0.08310806751251221, 0.2102065533399582]"
1627,"[0.08288412541151047, 0.13406755030155182]"
1628,"[0.08283932507038116, 0.21883974969387054]"
1629,"[0.08297369629144669, -0.03547685220837593]"
1630,"[-1.0273452997207642, 0.4827308654785156]"
1631,"[0.08270496129989624, -0.026843663305044174]"
1632,"[0.08266016095876694, 0.05792853236198425]"
1633,"[0.08279453963041306, -0.19638806581497192]"
1634,"[0.08274975419044495, -0.1116158589720726]"
1635,"[0.2301558405160904, -0.0969199389219284]"
1636,"[0.2301110476255417, -0.012147732079029083]"
1637,"[0.2302454113960266, 0.23353566229343414]"
1638,"[0.2302006185054779, -0.18169213831424713]"
1639,"[0.22997666895389557, 0.2421688586473465]"
1640,"[0.22993187606334686, -0.17305894196033478]"
1641,"[0.23006625473499298, 0.07262446731328964]"
1642,"[0.23002146184444427, 0.15739665925502777]"
1643,"[0.22979751229286194, 0.0812576562166214]"
1644,"[0.22975271940231323, 0.16602984070777893]"
1645,"[0.22988708317279816, -0.08828674256801605]"
1646,"[0.22984230518341064, -0.0035145448055118322]"
1647,"[0.22961834073066711, -0.0796535536646843]"
1648,"[0.2295735627412796, 0.005118642468005419]"
