nodeId,embedding
1109,"[-0.0034006533678621054, 0.21004068851470947]"
1110,"[-0.0036246003583073616, 0.1339016705751419]"
1111,"[-0.0036693913862109184, 0.21867386996746063]"
1112,"[-0.0035350185353308916, -0.03564271703362465]"
1113,"[-0.0035798170138150454, 0.04912947118282318]"
1114,"[-0.0038037640042603016, -0.02700952999293804]"
1115,"[-0.0038485547993332148, 0.057762667536735535]"
1116,"[-0.0037141821812838316, -0.19655393064022064]"
1117,"[-0.0037589729763567448, -0.11178173124790192]"
1118,"[-0.00541622843593359, 0.024789609014987946]"
1119,"[-0.005461019463837147, 0.10956180095672607]"
1120,"[-0.005326646380126476, -0.1447547972202301]"
1121,"[-0.005371437408030033, -0.05998259782791138]"
1122,"[-0.00559539208188653, -0.13612160086631775]"
1123,"[-0.0056401826441287994, -0.05134940147399902]"
1124,"[-0.005505810026079416, 0.1943340003490448]"
1125,"[-0.005550593603402376, -0.22089380025863647]"
1126,"[-0.005774555262178183, 0.20296718180179596]"
1127,"[-0.005819346290081739, -0.21226061880588531]"
1128,"[-0.005684973672032356, 0.0334227979183197]"
1129,"[-0.005729764699935913, 0.11819498986005783]"
1130,"[-0.005953718908131123, 0.04205598309636116]"
1131,"[-0.0059985024854540825, 0.1268281787633896]"
1132,"[-0.005864129867404699, -0.1274884194135666]"
1133,"[-0.005908928345888853, -0.04271621257066727]"
1134,"[-0.004699574317783117, 0.16843442618846893]"
1135,"[-0.004744372330605984, -0.24679337441921234]"
1136,"[-0.004609999712556601, -0.0011099609546363354]"
1137,"[-5.074788570404053, 3.0741729736328125]"
1138,"[-0.004878737963736057, 0.007523226551711559]"
1139,"[-0.004923535976558924, 0.09229541569948196]"
1140,"[-0.0047891633585095406, -0.16202117502689362]"
1141,"[-0.0048339469358325005, -0.0772489681839943]"
1142,"[-0.00505790114402771, -0.15338797867298126]"
1143,"[-0.005102692171931267, -0.06861578673124313]"
1144,"[-0.004968319553881884, 0.1770676225423813]"
1145,"[-7.798987865447998, -4.5396409034729]"
1146,"[-0.005237072240561247, 0.18570080399513245]"
1147,"[-0.005281855817884207, -0.22952699661254883]"
1148,"[-0.005147483199834824, 0.01615641452372074]"
1149,"[-0.005192273762077093, 0.10092861205339432]"
1150,"[-8.561787605285645, 3.121509075164795]"
1151,"[0.004572086967527866, 0.12058941274881363]"
1152,"[0.0047064595855772495, -0.13372717797756195]"
1153,"[0.004661676473915577, -0.048954982310533524]"
1154,"[0.00443772180005908, -0.1250939816236496]"
1155,"[0.004392923321574926, -0.04032179340720177]"
1156,"[0.004527296405285597, 0.20536161959171295]"
1157,"[0.004482512827962637, -0.20986618101596832]"
1158,"[0.004258550703525543, 0.2139948010444641]"
1159,"[0.004213760141283274, -0.20123299956321716]"
1160,"[0.004348140209913254, 0.04445040598511696]"
1161,"[0.004303349182009697, 0.12922260165214539]"
1162,"[0.0040793875232338905, 0.05308359116315842]"
1163,"[0.004034603945910931, 0.13785579800605774]"
1164,"[0.004168976563960314, -0.11646079272031784]"
1165,"[0.004124185536056757, -0.03168860450387001]"
1166,"[0.005333532113581896, 0.17946204543113708]"
1167,"[0.005288741085678339, -0.2357657551765442]"
1168,"[0.005423106253147125, 0.009917647577822208]"
1169,"[0.005378323141485453, 0.09468985348939896]"
1170,"[0.005154368467628956, 0.018550843000411987]"
1171,"[0.005109585355967283, 0.10332304239273071]"
1172,"[0.0052439505234360695, -0.15099355578422546]"
1173,"[0.005199159495532513, -0.06622136384248734]"
1174,"[0.004975204821676016, -0.1423603594303131]"
1175,"[0.004930421710014343, -0.05758816748857498]"
1176,"[0.0050647868774831295, 0.18809524178504944]"
1177,"[0.005019995849579573, -0.22713255882263184]"
1178,"[0.00479604909196496, 0.1967284232378006]"
1179,"[0.004751250613480806, -0.21849937736988068]"
1180,"[0.0048856232315301895, 0.027184030041098595]"
1181,"[0.004840832203626633, 0.11195623129606247]"
1182,"[0.003183576976880431, 0.24852755665779114]"
1183,"[0.003138793632388115, -0.16670024394989014]"
1184,"[-4.828057765960693, 2.8958446979522705]"
1185,"[0.003228368004783988, 0.1637553572654724]"
1186,"[0.0030044210143387318, 0.08761634677648544]"
1187,"[0.002959629986435175, 0.17238855361938477]"
1188,"[0.003093995386734605, -0.08192804455757141]"
1189,"[0.003049204358831048, 0.0028441515751183033]"
1190,"[0.0028252573683857918, -0.07329485565423965]"
1191,"[0.0027804665733128786, 0.011477339081466198]"
1192,"[0.002914831740781665, -0.2428392469882965]"
1193,"[0.0028700409457087517, -0.15806704759597778]"
1194,"[0.0026460939552634954, -0.23420606553554535]"
1195,"[0.0026013029273599386, -0.14943386614322662]"
1196,"[0.002735668094828725, 0.0962495356798172]"
1197,"[0.0026908847503364086, 0.18102173507213593]"
1198,"[0.0039002313278615475, -0.10782761126756668]"
1199,"[0.0038554402999579906, -0.023055417463183403]"
1200,"[0.003989812918007374, 0.22262799739837646]"
1201,"[0.003945021890103817, -0.1925998032093048]"
1202,"[-5.440557479858398, 2.9721791744232178]"
1203,"[0.0036762768868356943, -0.18396662175655365]"
1204,"[0.0038106495048850775, 0.06171678751707077]"
1205,"[0.0037658584769815207, 0.1464889794588089]"
1206,"[0.0035419040359556675, 0.07034997642040253]"
1207,"[-5.535879611968994, 3.2671377658843994]"
1208,"[0.0036314858589321375, -0.09919442236423492]"
1209,"[0.0035866950638592243, -0.014422222971916199]"
1210,"[0.003362740622833371, -0.09056123346090317]"
1211,"[0.0033179495949298143, -0.005789035931229591]"
1212,"[0.003452329896390438, 0.23989437520503998]"
1213,"[0.0034075314179062843, -0.1753334254026413]"
1214,"[0.0017502761911600828, -0.03876210004091263]"
1215,"[0.0017054852796718478, 0.0460100956261158]"
1216,"[0.001839857897721231, -0.20830649137496948]"
1217,"[-7.117590427398682, -4.929679870605469]"
1218,"[0.0015711125452071428, -0.19967330992221832]"
1219,"[0.0015263217501342297, -0.114901103079319]"
1220,"[0.0016607018187642097, 0.13078229129314423]"
1221,"[0.0016159109072759748, 0.21555449068546295]"
1222,"[0.0013919490156695247, 0.13941548764705658]"
1223,"[0.0013471656711772084, 0.2241876870393753]"
1224,"[0.0014815382892265916, -0.03012891486287117]"
1225,"[0.0014367473777383566, 0.054643284529447556]"
1226,"[0.0012127854861319065, -0.021495725959539413]"
1227,"[0.0011680020252242684, 0.06327646970748901]"
1228,"[0.0013023747596889734, -0.19104011356830597]"
1229,"[0.0012575763976201415, -0.10626791417598724]"
1230,"[0.0024669303093105555, 0.10488273203372955]"
1231,"[0.0024221320636570454, 0.18965493142604828]"
1232,"[0.0025565121322870255, -0.0646616742014885]"
1233,"[0.0025117211043834686, 0.02011052705347538]"
1234,"[0.0022877666633576155, -0.05602848529815674]"
1235,"[-6.453014373779297, -3.8423237800598145]"
1236,"[0.0023773484863340855, -0.225572869181633]"
1237,"[0.0023325576912611723, -0.14080066978931427]"
1238,"[0.002108610700815916, -0.21693968772888184]"
1239,"[0.002063812455162406, -0.1321674883365631]"
1240,"[0.002198185073211789, 0.11351592093706131]"
1241,"[0.0021533940453082323, 0.19828811287879944]"
1242,"[0.001929439720697701, 0.12214910984039307]"
1243,"[0.001884648809209466, 0.2069213092327118]"
1244,"[0.002019021427258849, -0.047395288944244385]"
1245,"[0.001974230632185936, 0.03737691044807434]"
1246,"[0.0003169752308167517, 0.1739482432603836]"
1247,"[0.0002721917990129441, -0.24127955734729767]"
1248,"[-4.724774360656738, 2.855701208114624]"
1249,"[-2.3317790031433105, 1.831410527229309]"
1250,"[0.00013781915185973048, 0.013037030585110188]"
1251,"[0.0000930208116187714, 0.09780922532081604]"
1252,"[0.00022739346604794264, -0.15650735795497894]"
1253,"[0.0001826025836635381, -0.07173515856266022]"
1254,"[-0.00004134439950576052, -0.14787417650222778]"
1255,"[-0.00008614273247076198, -0.06310196965932846]"
1256,"[0.00004822992195840925, 0.18258142471313477]"
1257,"[0.0000034464871987438528, -0.2326463758945465]"
1258,"[-0.0002205079363193363, 0.19121462106704712]"
1259,"[-0.00026530626928433776, -0.22401317954063416]"
1260,"[-0.00013093362213112414, 0.02167021855711937]"
1261,"[-0.00017571705393493176, 0.1064424142241478]"
1262,"[0.0010336294071748853, -0.1824069321155548]"
1263,"[0.0009888384956866503, -0.09763473272323608]"
1264,"[0.0011232112301513553, 0.14804866909980774]"
1265,"[0.0010784128680825233, 0.23282086849212646]"
1266,"[0.0008544658776372671, 0.1566818654537201]"
1267,"[0.0008096749661490321, 0.24145406484603882]"
1268,"[0.0009440476424060762, -0.012862538918852806]"
1269,"[0.0008992567309178412, 0.07190965861082077]"
1270,"[0.000675302348099649, -0.004229351878166199]"
1271,"[0.000630511436611414, 0.08054285496473312]"
1272,"[0.0007648766622878611, -0.17377373576164246]"
1273,"[0.000720093201380223, -0.08900154381990433]"
1274,"[0.0004961387603543699, -0.1651405543088913]"
1275,"[0.0004513553576543927, -0.08036835491657257]"
1276,"[0.0005857205833308399, 0.16531504690647125]"
1277,"[0.0005409296718426049, -0.24991275370121002]"
1278,"[0.010350088588893414, 0.18497586250305176]"
1279,"[0.010305298492312431, -0.23025193810462952]"
1280,"[0.010439670644700527, 0.015431459061801434]"
1281,"[0.010394872166216373, 0.10020365566015244]"
1282,"[0.01017092540860176, 0.024064647033810616]"
1283,"[0.010126134380698204, 0.10883685201406479]"
1284,"[0.010260507464408875, -0.14547975361347198]"
1285,"[0.010215716436505318, -0.06070755049586296]"
1286,"[0.009991762228310108, -0.13684655725955963]"
1287,"[0.009946971200406551, -0.0520743653178215]"
1288,"[0.01008133590221405, 0.19360904395580292]"
1289,"[-1.6603293418884277, -2.189570665359497]"
1290,"[0.009812598116695881, 0.20224224030971527]"
1291,"[0.009767807088792324, -0.212985560297966]"
1292,"[0.009902180172502995, 0.03269783407449722]"
1293,"[-9.159436225891113, -6.406081676483154]"
1294,"[0.011066735722124577, -0.17137931287288666]"
1295,"[0.01102194469422102, -0.08660711348056793]"
1296,"[0.01115631777793169, 0.1590762883424759]"
1297,"[0.01111153420060873, 0.24384848773479462]"
1298,"[0.010887572541832924, 0.16770948469638824]"
1299,"[0.010842781513929367, -0.24751831591129303]"
1300,"[0.010977153666317463, -0.0018349157180637121]"
1301,"[0.010932370088994503, 0.08293728530406952]"
1302,"[0.010708408430218697, 0.006798271555453539]"
1303,"[0.010663624852895737, 0.09157046675682068]"
1304,"[0.010797997936606407, -0.1627461314201355]"
1305,"[0.010753199458122253, -0.07797392457723618]"
1306,"[0.010529245249927044, -0.15411293506622314]"
1307,"[0.010484461672604084, -0.06934073567390442]"
1308,"[0.010618834756314754, 0.1763426661491394]"
1309,"[0.0105740362778306, -0.23888513445854187]"
1310,"[0.008916780352592468, -0.1023138016462326]"
1311,"[0.008871989324688911, -0.017541605979204178]"
1312,"[0.009006369858980179, 0.22814179956912994]"
1313,"[0.008961578831076622, -0.18708600103855133]"
1314,"[0.008737617172300816, 0.2367749959230423]"
1315,"[0.008692833594977856, -0.17845280468463898]"
1316,"[0.008827206678688526, 0.06723058968782425]"
1317,"[-5.472903251647949, -4.731141090393066]"
1318,"[0.00855846144258976, 0.075863778591156]"
1319,"[0.008513670414686203, 0.16063597798347473]"
1320,"[0.008648042567074299, -0.09368062019348145]"
1321,"[0.008603251539170742, -0.00890841893851757]"
1322,"[-6.4682135581970215, -3.993154287338257]"
1323,"[0.008334506303071976, -0.00027523160679265857]"
1324,"[0.008468879386782646, 0.24540817737579346]"
1325,"[0.008424080908298492, -0.16981962323188782]"
1326,"[-3.891317129135132, -4.003286838531494]"
1327,"[-2.9723808765411377, 2.045149803161621]"
1328,"[0.009723016992211342, -0.12821337580680847]"
1329,"[0.009678225964307785, -0.043441176414489746]"
1330,"[0.009454279206693172, -0.11958018690347672]"
1331,"[0.009409480728209019, -0.03480798006057739]"
1332,"[0.009543852880597115, 0.21087542176246643]"
1333,"[0.009499061852693558, -0.20435237884521484]"
1334,"[0.009275115095078945, 0.21950861811637878]"
1335,"[0.009230316616594791, -0.1957191824913025]"
1336,"[0.009364689700305462, 0.049964215606451035]"
1337,"[0.009319898672401905, 0.13473641872406006]"
1338,"[0.009095951914787292, 0.05859740450978279]"
1339,"[0.009051153436303139, 0.14336960017681122]"
1340,"[0.009185525588691235, -0.11094699054956436]"
1341,"[0.00914074294269085, -0.026174794882535934]"
1342,"[0.007483487017452717, 0.11039653420448303]"
1343,"[0.007438696455210447, 0.19516873359680176]"
1344,"[0.0075730616226792336, -0.05914786085486412]"
1345,"[0.007528270594775677, 0.025624338537454605]"
1346,"[0.007304323837161064, -0.050514671951532364]"
1347,"[0.007259532809257507, 0.03425752744078636]"
1348,"[0.0073938979767262936, -0.22005906701087952]"
1349,"[-11.827054023742676, 3.524369716644287]"
1350,"[0.007125160191208124, -0.21142587065696716]"
1351,"[0.00708036171272397, -0.12665368616580963]"
1352,"[0.0072147417813539505, 0.11902972310781479]"
1353,"[0.007169951219111681, 0.2038019299507141]"
1354,"[0.006945996545255184, 0.12766291201114655]"
1355,"[0.006901205517351627, 0.21243511140346527]"
1356,"[0.0070355781354010105, -0.04188148304820061]"
1357,"[0.006990787573158741, 0.04289071261882782]"
1358,"[0.00820013415068388, -0.2459586262702942]"
1359,"[0.008155343122780323, -0.16118642687797546]"
1360,"[0.008289715275168419, 0.08449697494506836]"
1361,"[0.008244925178587437, 0.16926917433738708]"
1362,"[0.008020970039069653, 0.09313016384840012]"
1363,"[0.00797617994248867, 0.17790235579013824]"
1364,"[0.008110559545457363, -0.07641424238681793]"
1365,"[0.00806576106697321, 0.008357963524758816]"
1366,"[0.007841806858778, -0.06778104603290558]"
1367,"[0.00779702328145504, 0.016991151496767998]"
1368,"[0.00793139636516571, -0.23732544481754303]"
1369,"[0.007886597886681557, -0.1525532454252243]"
1370,"[0.007662650663405657, -0.22869224846363068]"
1371,"[0.007617860101163387, -0.14392006397247314]"
1372,"[-11.590131759643555, 4.2431321144104]"
1373,"[0.007707434240728617, 0.1865355521440506]"
1374,"[0.0060501787811517715, -0.17689311504364014]"
1375,"[0.006005395203828812, -0.09212092310190201]"
1376,"[0.006139768287539482, 0.1535624861717224]"
1377,"[0.006094977259635925, 0.23833468556404114]"
1378,"[0.0058710151351988316, 0.16219566762447357]"
1379,"[0.005826232023537159, 0.2469678670167923]"
1380,"[0.005960604641586542, -0.007348727434873581]"
1381,"[0.005915806163102388, 0.07742346823215485]"
1382,"[0.005691859405487776, 0.0012844600714743137]"
1383,"[0.005647068377584219, 0.0860566571354866]"
1384,"[0.005781440995633602, -0.16825993359088898]"
1385,"[0.005736642517149448, -0.08348773419857025]"
1386,"[0.005512695759534836, -0.15962673723697662]"
1387,"[0.005467904731631279, -0.07485455274581909]"
1388,"[0.005602277349680662, 0.17082886397838593]"
1389,"[0.005557486787438393, -0.24439893662929535]"
1390,"[0.006766832899302244, -0.03324829787015915]"
1391,"[0.006722042337059975, 0.05152390897274017]"
1392,"[0.006856414955109358, -0.202792689204216]"
1393,"[0.006811623927205801, -0.11802049726247787]"
1394,"[-7.015350341796875, 2.5895297527313232]"
1395,"[0.006542878691107035, -0.10938730835914612]"
1396,"[0.006677251309156418, 0.1362961083650589]"
1397,"[0.006632460281252861, 0.22106830775737762]"
1398,"[0.0064085060730576515, 0.14492928981781006]"
1399,"[0.006363715045154095, 0.22970148921012878]"
1400,"[0.006498087663203478, -0.024615101516246796]"
1401,"[0.006453304085880518, 0.06015709415078163]"
1402,"[0.0062293424271047115, -0.01598191447556019]"
1403,"[0.006184551399201155, 0.06879027932882309]"
1404,"[0.006318924017250538, -0.1855263113975525]"
1405,"[0.006274140905588865, -0.10075411200523376]"
1406,"[0.01608329266309738, -0.16586551070213318]"
1407,"[0.016038501635193825, -0.08109331130981445]"
1408,"[0.016172874718904495, 0.16459010541439056]"
1409,"[0.01612808369100094, 0.2493622899055481]"
1410,"[0.015904128551483154, 0.17322328686714172]"
1411,"[0.015859337523579597, -0.24200451374053955]"
1412,"[-4.365455150604248, -3.9032185077667236]"
1413,"[0.01594891957938671, 0.0884510949254036]"
1414,"[0.015724966302514076, 0.012312083505094051]"
1415,"[0.01568017527461052, 0.09708428382873535]"
1416,"[0.01581454649567604, -0.15723231434822083]"
1417,"[0.01576976478099823, -0.0724601224064827]"
1418,"[0.015545802190899849, -0.14859913289546967]"
1419,"[0.015501011162996292, -0.06382692605257034]"
1420,"[0.015635384246706963, 0.18185648322105408]"
1421,"[0.015590600669384003, -0.2333713322877884]"
1422,"[0.01679994724690914, -0.02222067303955555]"
1423,"[0.016755156219005585, 0.06255152076482773]"
1424,"[0.016889521852135658, -0.19176506996154785]"
1425,"[0.0168447308242321, -0.10699287056922913]"
1426,"[0.016620783135294914, -0.1831318885087967]"
1427,"[0.01657598465681076, -0.09835968166589737]"
1428,"[0.01671035774052143, 0.14732372760772705]"
1429,"[0.01666557416319847, 0.23209591209888458]"
1430,"[0.016441619023680687, 0.1559569090604782]"
1431,"[0.016396820545196533, 0.24072910845279694]"
1432,"[0.016531193628907204, -0.013587485998868942]"
1433,"[0.016486410051584244, 0.07118470966815948]"
1434,"[0.01626245677471161, -0.004954298958182335]"
1435,"[0.016217665746808052, 0.07981789857149124]"
1436,"[0.016352038830518723, -0.17449869215488434]"
1437,"[0.016307247802615166, -0.08972650021314621]"
1438,"[0.014649991877377033, 0.046844832599163055]"
1439,"[-10.007662773132324, 3.250275135040283]"
1440,"[0.01473956648260355, -0.1226995661854744]"
1441,"[0.01469478290528059, -0.03792736306786537]"
1442,"[0.014470827765762806, -0.11406637728214264]"
1443,"[0.014426037669181824, -0.029294177889823914]"
1444,"[0.01456040982156992, 0.2163892388343811]"
1445,"[0.014515618793666363, -0.19883857667446136]"
1446,"[0.014291664585471153, 0.22502242028713226]"
1447,"[0.014246873557567596, -0.190205380320549]"
1448,"[0.014381246641278267, 0.05547802895307541]"
1449,"[0.01433645561337471, 0.14025022089481354]"
1450,"[0.014112508855760098, 0.06411121785640717]"
1451,"[0.014067710377275944, 0.1488834172487259]"
1452,"[0.01420208252966404, -0.10543318837881088]"
1453,"[0.014157292433083057, -0.02066098153591156]"
1454,"[0.015366638079285622, 0.19048966467380524]"
1455,"[0.01532184798270464, -0.22473813593387604]"
1456,"[0.015456227585673332, 0.020945271477103233]"
1457,"[0.015411429107189178, 0.10571746528148651]"
1458,"[0.015187474898993969, 0.02957845851778984]"
1459,"[0.015142691321671009, 0.11435065418481827]"
1460,"[0.01527706440538168, -0.1399659365415573]"
1461,"[0.015232265926897526, -0.055193740874528885]"
1462,"[0.015008319169282913, -0.13133275508880615]"
1463,"[0.014963528141379356, -0.04656055197119713]"
1464,"[0.015097900293767452, 0.1991228610277176]"
1465,"[0.015053101815283298, -0.21610495448112488]"
1466,"[0.014829155057668686, 0.20775604248046875]"
1467,"[0.014784364029765129, -0.20747175812721252]"
1468,"[0.0149187371134758, 0.0382116474211216]"
1469,"[0.014873938634991646, 0.12298384308815002]"
1470,"[0.013216691091656685, -0.2404448240995407]"
1471,"[-1.4175834655761719, -2.12460994720459]"
1472,"[0.013306272216141224, 0.09001077711582184]"
1473,"[0.013261482119560242, 0.17478297650814056]"
1474,"[0.013037526980042458, 0.09864397346973419]"
1475,"[0.0129927359521389, 0.18341617286205292]"
1476,"[-8.959907531738281, 3.08575439453125]"
1477,"[0.013082310557365417, 0.013871767558157444]"
1478,"[0.012858363799750805, -0.0622672438621521]"
1479,"[0.012813572771847248, 0.022504962980747223]"
1480,"[-1.477484941482544, -2.1449103355407715]"
1481,"[0.012903154827654362, -0.14703944325447083]"
1482,"[0.012679200619459152, -0.2231784462928772]"
1483,"[0.012634409591555595, -0.13840624690055847]"
1484,"[0.012768781743943691, 0.10727716237306595]"
1485,"[0.012723990716040134, 0.19204935431480408]"
1486,"[0.01393334474414587, -0.09679999202489853]"
1487,"[0.013888546265661716, -0.012027794495224953]"
1488,"[0.014022919349372387, 0.23365561664104462]"
1489,"[0.01397812832146883, -0.18157219886779785]"
1490,"[0.013754181563854218, 0.24228879809379578]"
1491,"[0.013709383085370064, -0.1729390025138855]"
1492,"[0.013843756169080734, 0.07274440675973892]"
1493,"[-4.543900966644287, 2.858544111251831]"
1494,"[0.013575010932981968, 0.08137758821249008]"
1495,"[0.013530219905078411, 0.1661497950553894]"
1496,"[0.013664599508047104, -0.08816680312156677]"
1497,"[0.013619808480143547, -0.0033946074545383453]"
1498,"[0.01339584682136774, -0.07953361421823502]"
1499,"[0.01335106324404478, 0.005238580051809549]"
1500,"[0.013485436327755451, -0.24907800555229187]"
1501,"[0.013440645299851894, -0.16430582106113434]"
1502,"[0.011783390305936337, -0.027734486386179924]"
1503,"[0.011738591827452183, 0.05703771114349365]"
1504,"[0.011872963979840279, -0.19727888703346252]"
1505,"[0.011828180402517319, -0.1125066801905632]"
1506,"[-5.227422714233398, -4.7883477210998535]"
1507,"[0.011559435166418552, -0.10387349873781204]"
1508,"[0.011693808250129223, 0.14180991053581238]"
1509,"[0.011649017222225666, 0.2265821099281311]"
1510,"[0.011425063014030457, 0.15044310688972473]"
1511,"[0.0113802719861269, 0.23521530628204346]"
1512,"[0.01151464506983757, -0.019101297482848167]"
1513,"[0.011469854041934013, 0.065670907497406]"
1514,"[0.01124589890241623, -0.010468102991580963]"
1515,"[0.011201108805835247, 0.07430409640073776]"
1516,"[0.011335480958223343, -0.180012509226799]"
1517,"[0.011290689930319786, -0.09524030983448029]"
1518,"[0.012500036507844925, 0.1159103512763977]"
1519,"[0.012455252930521965, 0.20068255066871643]"
1520,"[0.012589626014232635, -0.053634047508239746]"
1521,"[0.012544827535748482, 0.03113815002143383]"
1522,"[0.012320873327553272, -0.04500086233019829]"
1523,"[0.012276089750230312, 0.03977133706212044]"
1524,"[0.012410454452037811, -0.21454526484012604]"
1525,"[0.012365664355456829, -0.1297730654478073]"
1526,"[0.012141716666519642, -0.20591206848621368]"
1527,"[0.01209692656993866, -0.12113986909389496]"
1528,"[0.012231291271746159, 0.12454353272914886]"
1529,"[-8.675956726074219, 2.7590179443359375]"
1530,"[-2.0088722705841064, 1.6936602592468262]"
1531,"[0.011917755007743835, 0.21794892847537994]"
1532,"[0.012052128091454506, -0.03636767342686653]"
1533,"[-6.3624982833862305, -3.9323227405548096]"
1534,"[0.1594134271144867, 0.06310045719146729]"
1535,"[0.159368634223938, 0.147872656583786]"
1536,"[0.1595030128955841, -0.10644394904375076]"
1537,"[0.1594582200050354, -0.021671747788786888]"
1538,"[0.15923427045345306, -0.097810760140419]"
1539,"[0.15918947756290436, -0.013038553297519684]"
1540,"[0.15932384133338928, 0.23264484107494354]"
1541,"[0.15927904844284058, -0.18258295953273773]"
1542,"[0.15905509889125824, 0.2412780374288559]"
1543,"[0.15901030600070953, -0.17394976317882538]"
1544,"[-10.749953269958496, 3.7245306968688965]"
1545,"[0.15909989178180695, 0.15650583803653717]"
1546,"[0.1588759422302246, 0.0803668349981308]"
1547,"[0.1588311493396759, 0.16513903439044952]"
1548,"[0.15896551311016083, -0.08917756378650665]"
1549,"[0.15892073512077332, -0.0044053662568330765]"
1550,"[0.1601300835609436, 0.20674528181552887]"
1551,"[0.1600852906703949, -0.2084825187921524]"
1552,"[0.16021965444087982, 0.03720088675618172]"
1553,"[0.16017486155033112, 0.12197308242321014]"
1554,"[0.15995091199874878, 0.045834075659513474]"
1555,"[0.15990611910820007, 0.1306062787771225]"
1556,"[0.1600404977798462, -0.12371031939983368]"
1557,"[0.15999570488929749, -0.03893812373280525]"
1558,"[0.15977175533771515, -0.11507713049650192]"
1559,"[0.15972696244716644, -0.030304936692118645]"
1560,"[0.15986132621765137, 0.21537846326828003]"
1561,"[0.15981654822826385, -0.19984933733940125]"
1562,"[0.15959258377552032, 0.22401165962219238]"
1563,"[0.1595478057861328, -0.1912161409854889]"
1564,"[0.15968216955661774, 0.05446726083755493]"
1565,"[0.15963737666606903, 0.13923946022987366]"
1566,"[0.15798012912273407, -0.22418920695781708]"
1567,"[0.15793533623218536, -0.13941700756549835]"
1568,"[0.1580697000026703, 0.10626640170812607]"
1569,"[0.15802492201328278, 0.1910385936498642]"
1570,"[0.15780095756053925, 0.11489959061145782]"
1571,"[0.15775616466999054, 0.19967177510261536]"
1572,"[0.15789054334163666, -0.05464481562376022]"
1573,"[0.15784575045108795, 0.0301273912191391]"
1574,"[0.15762180089950562, -0.04601161926984787]"
1575,"[0.1575770080089569, 0.038760580122470856]"
1576,"[0.15771138668060303, -0.21555602550506592]"
1577,"[0.15766659379005432, -0.1307838261127472]"
1578,"[0.15744264423847198, -0.20692282915115356]"
1579,"[0.15739785134792328, -0.12215062975883484]"
1580,"[0.1575322151184082, 0.12353277951478958]"
1581,"[0.1574874222278595, 0.2083049714565277]"
1582,"[0.15869677066802979, -0.0805443748831749]"
1583,"[0.15865197777748108, 0.004227821249514818]"
1584,"[0.1587863564491272, 0.24991121888160706]"
1585,"[0.1587415635585785, -0.16531658172607422]"
1586,"[0.15851761400699615, -0.2414555847644806]"
1587,"[0.15847282111644745, -0.15668338537216187]"
1588,"[0.15860719978809357, 0.08900001645088196]"
1589,"[0.15856240689754486, 0.17377221584320068]"
1590,"[0.15833845734596252, 0.09763320535421371]"
1591,"[0.15829366445541382, 0.18240539729595184]"
1592,"[0.15842802822589874, -0.07191118597984314]"
1593,"[-10.265274047851562, 3.0678107738494873]"
1594,"[0.1581592857837677, -0.06327800452709198]"
1595,"[0.158114492893219, 0.021494196727871895]"
1596,"[0.1582488715648651, -0.23282240331172943]"
1597,"[0.1582040786743164, -0.1480502039194107]"
1598,"[0.15654683113098145, -0.011478869244456291]"
1599,"[0.15650203824043274, 0.07329332828521729]"
1600,"[0.15663640201091766, -0.1810232698917389]"
1601,"[0.15659160912036896, -0.09625107049942017]"
1602,"[0.15636765956878662, -0.17239007353782654]"
1603,"[0.15632286667823792, -0.08761788159608841]"
1604,"[0.15645724534988403, 0.158065527677536]"
1605,"[0.15641245245933533, 0.24283772706985474]"
1606,"[-4.47599458694458, 2.828068733215332]"
1607,"[0.15614371001720428, -0.2485290914773941]"
1608,"[0.1562780737876892, -0.00284568197093904]"
1609,"[0.1562332957983017, 0.08192652463912964]"
1610,"[0.15600933134555817, 0.005787512753158808]"
1611,"[0.15596453845500946, 0.0905597135424614]"
1612,"[0.15609891712665558, -0.16375689208507538]"
1613,"[0.15605412423610687, -0.07898469269275665]"
1614,"[0.15726347267627716, 0.13216596841812134]"
1615,"[0.15721867978572845, 0.21693815290927887]"
1616,"[0.15735305845737457, -0.03737843036651611]"
1617,"[0.15730826556682587, 0.047393765300512314]"
1618,"[0.15708431601524353, -0.028745245188474655]"
1619,"[0.15703952312469482, 0.05602695420384407]"
1620,"[0.15717388689517975, -0.1982896476984024]"
1621,"[0.15712910890579224, -0.11351744085550308]"
1622,"[0.1569051444530487, -0.18965645134449005]"
1623,"[0.1568603515625, -0.10488425195217133]"
1624,"[0.15699473023414612, 0.1407991498708725]"
1625,"[0.1569499373435974, 0.22557134926319122]"
1626,"[0.15672598779201508, 0.14943234622478485]"
1627,"[0.15668119490146637, 0.23420453071594238]"
1628,"[0.1568155735731125, -0.0201120562851429]"
1629,"[0.15677078068256378, 0.06466013938188553]"
1630,"[-5.791461944580078, 3.2482657432556152]"
1631,"[0.15506872534751892, -0.21399633586406708]"
1632,"[0.15520310401916504, 0.03168707713484764]"
1633,"[0.15515831112861633, 0.11645927280187607]"
1634,"[0.154934361577034, 0.0403202623128891]"
1635,"[0.1548895686864853, 0.12509246170520782]"
1636,"[0.1550239473581314, -0.12922413647174835]"
1637,"[0.1549791544675827, -0.04445193335413933]"
1638,"[0.15475519001483917, -0.1205909475684166]"
1639,"[0.15471041202545166, -0.03581874817609787]"
1640,"[0.15484477579593658, 0.20986466109752655]"
1641,"[0.15479998290538788, -0.20536313951015472]"
